design_id,ATP_production,ROS_accumulation,OCR_efficiency
Design_01149,127.18774525099522,13.509585565339444,233.68747456283612
Design_01150,100.89767821600624,13.126350524302207,236.73362107442222
Design_01151,78.90691205579652,12.589321415479356,235.44927561839953
Design_01152,94.7338703035161,15.146060351842234,253.4334412310399
Design_01153,93.02584102646264,14.081742583669843,225.9334828385213
Design_01154,71.19385343095786,14.654019944791104,238.84545196848433
Design_01155,90.82652419841487,12.838959059736577,213.3368421988545
Design_01156,74.04544403225727,12.487896687721289,240.09531298915874
Design_01157,69.00679932549347,14.489373802957369,230.6955684924137
Design_01158,94.3939626429649,13.096328564882318,215.847238328238
Design_01159,76.83801378360357,14.144511273193741,241.82364746376467
Design_01160,91.68494846766565,11.005321106353817,229.21684234333148
Design_01161,78.35944720693705,14.670453256803077,221.76942671187732
Design_01162,77.78370359424568,13.064434541006698,236.5745943577964
Design_01163,72.70358987835243,12.73439862029962,237.8966043438106
Design_01164,108.72375376129816,14.199514216797384,241.1568367855009
Design_01165,73.84267842301429,12.939343031239575,242.37316239176369
Design_01166,84.04856455146947,13.681527951482062,232.83448486950584
Design_01167,62.980462248368404,13.718374442707777,240.68845102563228
Design_01168,74.11334089786935,15.112555422806313,230.98857812702835
Design_01169,70.68294537727996,12.971769449486944,233.16470987353767
Design_01170,71.63446027523192,13.693468468219,221.24933592351914
Design_01171,75.68377542707731,14.413820970438175,235.34287994244087
Design_01172,80.3158176408325,12.180750568981843,248.70218070686198
Design_01173,101.24760440257246,13.258289810300047,242.48307903752846
Design_01174,78.220811912463,13.424021067808983,239.81331297671636
Design_01175,83.68942364215314,12.955232757634324,234.72463447291602
Design_01176,106.95300462221945,12.702278852741177,235.34952876885137
Design_01177,77.6730996841947,13.288499081564002,236.24275204085788
Design_01178,105.48857926042717,12.706865435617908,230.46411286320156
Design_01179,98.38319306601576,15.31406545451074,227.4064882278113
Design_01180,68.39686988851605,14.487162705006764,210.69501450003196
Design_01181,91.06524816643264,13.851114240160243,245.96426782318312
Design_01182,83.13305912065594,13.041357722614748,226.69724991907987
Design_01183,66.56874628505128,14.054142329507883,228.49266495555378
Design_01184,79.8127723900194,13.325433220292593,233.48140857968792
Design_01185,115.06918808350136,14.747000514897886,245.00534386575077
Design_01186,85.03327667955558,14.112750853865201,245.7987659966888
Design_01187,76.41153080392313,13.584226688692986,224.69856297152393
Design_01188,83.87457052317174,14.6814185032908,222.7015217379394
Design_01189,118.78730065152882,13.59370503562971,256.5329232715147
Design_01190,79.82536470904022,11.010893923542618,234.36171781226338
Design_01191,71.68263144883679,15.385927695653782,228.97765706790804
Design_01192,71.66806480182699,11.780154110886501,242.13991378084802
Design_01193,87.0686724762876,12.460760808095417,234.7887033968089
Design_01194,82.36152611803394,13.438848427514596,222.6024483807747
Design_01195,95.30112833423668,14.220309590161536,243.59270873346037
Design_01196,91.92743725956255,14.030183520509487,233.65220919680246
Design_01197,89.78261534822136,12.344223638395848,230.08645099081767
Design_01198,75.69020805594334,14.308085970079068,242.64398197041848
Design_01199,97.0383046107391,15.700981690577986,218.7827517236391
Design_01200,113.11720826236251,13.221962817018191,249.0953289041598
Design_01201,71.87970856880276,12.97201005316558,235.17412958393996
Design_01202,88.2339755787635,13.60039105990221,216.20956336098513
Design_01203,118.38876392491892,13.348063690363619,258.8749145042831
Design_01204,113.45364805109604,11.64629531602685,226.421951625068
Design_01205,86.08721786682045,12.262594297286274,244.78943378028748
Design_01206,75.92592778032983,14.652828047818032,228.04727016005927
Design_01207,76.88025126031596,12.075935158270287,225.9375933148125
Design_01208,74.49104712578048,15.334140122000097,244.73075574266517
Design_01209,87.68646479041634,12.405100260372045,236.0592458968503
Design_01210,77.80283672606943,10.83561351422917,235.81668071456426
Design_01211,81.76853676570994,12.319224208477749,234.37595630110843
Design_01212,73.51221297932769,12.792130930277324,226.42007610700523
Design_01213,74.73699687734192,12.774142501199545,239.33608077664724
Design_01214,83.24090365654114,12.017986275648553,236.17440413001182
Design_01215,80.83905116355314,14.457307238511353,227.0815525709251
Design_01216,98.22236709975158,13.184754799552717,229.37125628359627
Design_01217,82.84035774985647,11.700561572465888,226.9848271565377
Design_01218,66.40798912212182,14.500322807223199,211.4316917624422
Design_01219,92.40923953810324,11.98760671284517,222.15450299981174
Design_01220,111.84549414130329,14.804955284558517,244.97788233156015
Design_01221,67.5950033697859,14.123168137864901,230.22789543598083
Design_01222,103.2707103579752,14.444178825872482,244.0492292500573
Design_01223,72.06705054193782,14.283474390158354,222.64068983053636
Design_01224,103.62933727509804,11.974948050049479,251.852231148959
Design_01225,111.1376534977105,12.19103007049221,231.44426051254456
Design_01226,85.15596621362597,12.05742930676918,237.1300985445153
Design_01227,91.61956664564727,12.29879855150192,238.11623601398517
Design_01228,80.6333132253843,11.793192682041767,223.94672395632637
Design_01229,89.99209067454868,11.652936006706652,225.75624472972328
Design_01230,81.1178672322123,15.15907685802569,257.932077949006
Design_01231,76.48261702249252,14.109449839058424,224.11953044209983
Design_01232,73.15248677447586,14.70579023332341,228.69514098108684
Design_01233,71.58244355718145,13.148804360058907,238.36737838829876
Design_01234,92.48110141106469,11.7381779222294,228.86114167786846
Design_01235,90.46664193903904,14.292002900230143,232.58028210710947
Design_01236,81.92784998385841,13.414470963170139,248.78032208723485
Design_01237,81.36468618737179,11.481669312023579,245.40130477062536
Design_01238,92.18303402916519,14.582308729927174,232.15325740497556
Design_01239,66.7870992212977,13.765104240318442,228.03129434898872
Design_01240,80.91415188036768,13.105067105879542,229.21471068553882
Design_01241,110.71721594743231,11.379130371401747,230.92468773930278
Design_01242,72.0017754177762,14.055863085661137,250.19718050922248
Design_01243,80.27296570994793,13.663528955040766,227.2290888469718
Design_01244,74.22569506746244,11.910996607601216,231.89652453607272
Design_01245,67.74036674650964,13.411712965893921,225.8386269248521
Design_01246,77.96027815691086,11.820134304584503,228.56213523242116
Design_01247,72.94531207476768,13.511857683893737,245.99032610736433
Design_01248,92.61861401762319,13.812731232865994,231.3227582564347
Design_01249,77.82582096654757,13.03989131329673,230.0750935451922
Design_01250,88.35511138667466,12.458259848179637,220.6429076263289
Design_01251,80.6039900001031,13.489452491626054,241.8693143147376
Design_01252,81.30693507885847,11.929663418645381,228.80240657719466
Design_01253,111.05745970840313,14.095806777551855,233.7994370169353
Design_01254,82.18237311457152,13.515367599071109,221.9493944494706
Design_01255,74.6344729764511,15.450645963918381,243.39003692850662
Design_01256,113.92468615583881,11.850526773937311,233.54416507107757
Design_01257,74.87288903929215,15.0806869527047,206.58042580623342
Design_01258,96.44527008789122,10.579268365723218,224.70587627479614
Design_01259,95.38038748964078,12.601676520398199,236.2194229030964
Design_01260,73.49254559316536,14.285731912636885,238.9783989856927
Design_01261,87.96115196141895,12.811160951576685,233.1750360482337
Design_01262,75.452023253641,13.489434643545211,224.43136444580765
Design_01263,103.64231232473433,11.669147746473039,239.48719683190512
Design_01264,85.72077300685585,13.026623565338374,224.09293137940455
Design_01265,85.95455573126122,13.771457628976997,230.75693163249062
Design_01266,76.64556753002125,15.168481276825434,234.5318892109844
Design_01267,94.19792990996037,13.732857518913418,252.93010797691647
Design_01268,96.93873105604638,12.794571801651989,229.88853412433144
Design_01269,92.67342337294339,12.850011576899107,247.2773316129527
Design_01270,73.66203003126746,16.357212988896034,230.43267757607822
Design_01271,84.0030181518989,14.001930939706764,249.34376964799495
Design_01272,151.33226572934697,9.589900927591625,231.20465377854578
Design_01273,87.74996714627845,12.930228880945673,224.133262406593
Design_01274,67.65894486752063,13.826745690904424,223.0670214104691
Design_01275,74.16228701742416,13.352260730465968,234.38677355312538
Design_01276,85.7051178746762,14.552324867960898,239.29579590748963
Design_01277,82.8334733535001,11.645431626746007,237.70964777009291
Design_01278,90.73803216609001,13.052734664419122,227.4174586573648
Design_01279,109.63230446963307,13.039103382454021,228.39328196090543
Design_01280,66.33097527554314,13.544546422717872,235.92559147195766
Design_01281,83.64996195657541,13.998283753243332,243.93824882309676
Design_01282,85.25520768018744,14.601523492785955,226.37847616287058
Design_01283,75.23147018985159,14.599042269319744,220.19195729843443
Design_01284,84.77140650929393,13.58303013312322,245.35969316759673
Design_01285,65.10004482555014,15.87365800560131,227.8685760281306
Design_01286,92.8989631905524,15.766574921446294,242.26412017045823
Design_01287,80.27727857093306,15.160960806221995,233.402915349693
Design_01288,76.68402465807523,13.50732625225142,229.77048578428295
Design_01289,78.70993342478447,12.966342742438082,238.57071511772037
Design_01290,79.44532312205816,13.091697200138894,237.61702754700448
Design_01291,76.13146386032966,13.41900739740797,224.39593238640322
Design_01292,102.15233235278905,13.03881074347373,230.74585148948978
Design_01293,79.50025382344032,12.498821730640243,235.41772170705133
Design_01294,76.58667127505234,13.110332627582139,239.46352211408677
Design_01295,63.94679534858244,13.454792004167112,229.73998001522966
Design_01296,132.99578974299192,12.077525043556287,236.71266536640016
Design_01297,81.57240174680733,16.418718901196648,244.06133069591462
Design_01298,70.04130956031328,13.359343411699076,233.26938320304535
Design_01299,78.86300955907929,11.237245869978384,227.5818158760679
Design_01300,85.88838628364003,14.400319958662436,244.85959202059837
Design_01301,69.73745870160121,14.127612994565796,227.05429063152556
Design_01302,80.3547370698032,12.132429086448365,222.8844072792313
Design_01303,79.0245030350484,14.340356446475937,222.50862153870307
Design_01304,68.54232258426373,12.539814559763343,224.2586561227184
Design_01305,108.9293847468123,11.519938978396986,230.1741492729753
Design_01306,94.94284032627493,13.079542553712553,231.82820341616136
Design_01307,117.67224088085453,13.138254988517707,241.39066825933048
Design_01308,109.0722246428648,12.51391736933677,229.87067307765068
Design_01309,69.16000903677494,12.3006566300042,222.95973132323562
Design_01310,79.48126609224296,13.061213152382232,236.38562505427623
Design_01311,75.54282050606922,13.37474122974118,231.3098632777447
Design_01312,66.01378744937672,15.688653358678064,230.0787860916795
Design_01313,89.91268904459419,13.266617364419682,217.08049107962938
Design_01314,79.46476591546147,13.706755061586277,218.02242512561898
Design_01315,101.01774358839685,14.188644243919311,244.10509144374916
Design_01316,76.4457463380678,14.695405354533952,229.623086229136
Design_01317,90.42323474447363,12.63033719840385,239.44478627897018
Design_01318,76.29646058345229,14.158875456382853,239.8938917907098
Design_01319,104.49638879936848,12.207382916521619,235.7688184312435
Design_01320,80.93214910796061,13.2057878731126,229.8695876406274
Design_01321,76.40164751930479,15.528478037501564,237.5121176640671
Design_01322,94.83898470332286,13.574749522598243,236.0306202986743
Design_01323,68.2026392842553,13.052051434286273,240.95415593570652
Design_01324,73.27340885229087,15.14782231931924,235.33102641134056
Design_01325,85.53683218508492,11.965107781015533,228.31747507506395
Design_01326,74.79161226662353,12.295790499228444,231.69655974352435
Design_01327,87.54260613637393,13.609153646805588,228.18897543553663
Design_01328,85.70456093057116,14.942019370478125,253.2165771910207
Design_01329,71.09418780326163,13.889476343340856,225.96036423415646
Design_01330,74.09587030995625,13.896933501151272,231.81351347766596
Design_01331,102.20336773180648,11.95086363984015,229.73762897501163
Design_01332,89.02824126854381,14.269590657922176,236.14164231124056
Design_01333,75.07898728826848,12.135447166631769,244.8907881612016
Design_01334,116.95903850831083,10.389643751983508,218.34152046899038
Design_01335,80.54323300241029,13.553635054170137,216.81728182653282
Design_01336,104.89419043777818,15.356487174570585,249.5326826286963
Design_01337,90.0132683278492,12.146488464302637,246.837980343247
Design_01338,104.29205297141775,12.38260266723242,249.61544059360813
Design_01339,105.27007137762273,15.045884159442256,227.44423285539156
Design_01340,113.66459514794269,11.53033548162455,229.76885618353032
Design_01341,102.01014866858458,12.800275585156559,243.91948553335303
Design_01342,71.97215961562397,13.195056112587533,235.77664318985822
Design_01343,103.61679928528075,12.093133080282204,251.0967035305681
Design_01344,108.97583972089431,13.149207719820454,238.0763547184818
Design_01345,150.26045981396513,9.698711163953664,248.04811030535566
Design_01346,116.91308973313093,13.056314984696074,240.46925646066617
Design_01347,79.88541917235743,12.796746988088337,247.50625353749749
Design_01348,82.48076952326778,14.047335723464336,243.35633615406437
Design_01349,74.71684356851698,14.999189586200067,243.92806771662532
Design_01350,80.93225605944613,12.595314148142975,226.55582350217603
Design_01351,90.39934139484339,13.445280792804883,242.79931180368922
Design_01352,87.70773737220291,14.290277207017487,230.18085214164873
Design_01353,68.11499549295296,13.700223637820258,229.42521193652354
Design_01354,76.64448571831144,12.48146199039105,221.78687306573048
Design_01355,109.07057479565691,12.871182485478228,251.2477105445429
Design_01356,78.7856460288431,14.603376953544577,236.57198325194292
Design_01357,82.40493770521402,13.416508743325261,238.52637723631807
Design_01358,86.29525017276298,13.62400874330732,232.08625939104886
Design_01359,77.4345360623302,12.636212026074638,234.1881351559421
Design_01360,80.3063288624494,13.290925978629517,246.24767412973554
Design_01361,86.02301866566538,11.492353716023151,232.41085055646784
Design_01362,109.42849435354576,11.976248013110206,245.5899865801877
Design_01363,65.23495317825343,13.904953676666619,230.49836690417092
Design_01364,112.11962239695879,14.165648657647152,240.90000313951327
Design_01365,73.59672725395971,13.40827952707567,229.44424400559328
Design_01366,66.13395285454608,13.531720284952987,225.8730383947472
Design_01367,81.24627981071202,13.447711929447056,231.06261539704985
Design_01368,70.77729550654394,11.353651789833254,243.69808054744013
Design_01369,109.68595886071891,13.256270967563747,242.67631478718147
Design_01370,56.70607154392044,14.809611969278112,226.2285528185602
Design_01371,76.31641795138495,14.698562818599074,243.4230533225571
Design_01372,72.51061659444231,14.373538382891116,224.05602117618497
Design_01373,86.59809654943314,13.882716808163504,228.12713165978647
Design_01374,85.74528563878673,12.482621891086955,233.80009480610505
Design_01375,71.03751775977801,14.891878963148857,242.85764465175666
Design_01376,99.96038366490562,12.524369319968176,260.4587210508089
Design_01377,89.42942518402751,11.204739381820225,232.65441048492912
Design_01378,79.13021682602506,13.9975682975478,230.2742878619139
Design_01379,120.68473192791011,12.649756952496157,237.45900405065743
Design_01380,63.178902542307604,15.822202900664905,222.30221735979038
Design_01381,72.61301458153747,12.614948168023568,235.90045103797223
Design_01382,84.68873810445376,13.381487377562971,232.73500833118334
Design_01383,87.18077965006692,12.373666746732647,232.01539288706294
Design_01384,70.32299717263896,14.292562970326523,210.6910004930183
Design_01385,81.27620841684593,14.090540626570721,231.03989330267922
Design_01386,69.31886682520175,13.947451017501495,207.4162858988304
Design_01387,108.19539038087781,13.462217858108978,228.8933388666813
Design_01388,68.45020465757574,14.798331903826151,226.90590394634532
Design_01389,130.93355499486555,12.85703217988998,234.45403505071616
Design_01390,130.064388722405,13.068160257695713,246.8456235724527
Design_01391,85.47641930204148,13.561763029730528,225.05146406650627
Design_01392,93.05398322211717,12.457660253043139,249.83861458796463
Design_01393,91.56869749250048,12.784177700494237,231.4064337322651
Design_01394,88.5630652160509,14.210813974109225,235.64455652948507
Design_01395,87.22900989006988,12.43987998165153,226.3619979615438
Design_01396,80.06038446014736,15.403196631915872,222.86728354643367
Design_01397,90.32180250585948,11.340100328309596,228.43120151840242
Design_01398,77.92456665669268,14.374524274014963,227.09621421506625
Design_01399,110.27875729334342,12.042278925246322,237.81961070738754
Design_01400,109.00455951418067,13.346789119660277,256.7588167590532
Design_01401,98.65545279347576,12.686406223161542,234.08681658005636
Design_01402,84.42985137846593,13.561308881858885,223.11673575840646
Design_01403,109.7677932856501,12.282650584397864,233.1487054875709
Design_01404,79.95210684322869,13.229413055706706,219.66259101262122
Design_01405,92.02835105821165,11.510931163588475,232.29047925284559
Design_01406,88.65740146486715,14.875642926661946,238.1725110415375
Design_01407,77.1089042229855,12.560557541390732,230.3857445985516
Design_01408,106.58143373280781,13.37679148042389,232.78020618054992
Design_01409,142.38363668121426,10.152034095336564,251.1501756167942
Design_01410,75.81250349201395,15.664437811837859,232.75522644953168
Design_01411,85.21810794633829,13.87974276082958,229.55234502881498
Design_01412,112.9466865112468,12.041531745621775,240.6489297778404
Design_01413,110.73803923004044,11.827091414617385,254.5317555793252
Design_01414,89.07679479282243,13.354622855925257,223.30439260926278
Design_01415,99.17596286704278,12.760768078375659,228.91694488480144
Design_01416,72.86856156452772,13.019179544856271,228.9950387651981
Design_01417,87.59789037612731,13.448890055904917,228.8768274307306
Design_01418,76.25234385259655,12.370848862147211,223.9411486266707
Design_01419,74.30843843798014,12.797634955681612,226.33344987805447
Design_01420,77.55121320096256,11.929058827202056,231.47363363510948
Design_01421,89.48794218217455,12.899033940417668,229.07698967639502
Design_01422,80.75107809789336,15.146652448687579,238.66230633264453
Design_01423,93.88249554232868,13.29615513185064,228.2543750450836
Design_01424,71.76681010082812,12.847495908269416,234.95151263315384
Design_01425,87.28815486294351,13.408646927687048,231.50352234322318
Design_01426,106.96521659255777,12.667235923764952,244.34812254544522
Design_01427,82.39272789312075,11.751942750819689,234.93237513110935
Design_01428,93.96662670491779,10.969845282349832,217.18969083194125
Design_01429,84.16507323958038,11.969917908669728,237.37670198240534
Design_01430,102.55788519001145,12.978891515111037,230.49380469737645
Design_01431,77.86878989889877,15.07490467362411,226.4780019875044
Design_01432,72.84589501403097,14.732702837433823,225.19812322853144
Design_01433,71.26148228697096,11.8575047981767,228.0572362022816
Design_01434,95.9106851474405,13.116572286057059,250.19246392683132
Design_01435,122.64061768385955,12.860583317816214,240.11306085673723
Design_01436,69.19901899299158,15.676456679022099,226.5421060963192
Design_01437,88.46430753399093,13.453425504255318,245.04354949426346
Design_01438,84.31134926836566,12.380063903891255,232.9985304499011
Design_01439,67.26154032352336,13.941673251205438,235.9118145482328
Design_01440,133.25701556759606,11.462757075820573,235.90360679914417
Design_01441,76.6180970022333,13.593396984879131,226.76485288202954
Design_01442,97.96316835656886,12.399009266741816,236.40813625845544
Design_01443,73.98012772932188,13.283879812974728,241.90687743862497
Design_01444,92.13623693259687,12.24962212719465,230.01938997051565
Design_01445,69.4771438634937,12.840040332115478,225.42317905333903
Design_01446,67.37047393637496,12.510409855605628,234.70213217819204
Design_01447,89.87669056136727,13.881258820467,240.17962080728995
Design_01448,60.707845881819026,13.438360947278403,222.61048095660453
Design_01449,94.28698415330847,13.25606880805782,241.89027277480218
Design_01450,76.52490244801285,13.411440743991202,223.9846394059014
Design_01451,77.00804601214404,13.25877641093155,236.55381846732095
Design_01452,73.14300376445902,13.99965661993962,220.6793472433228
Design_01453,88.01952001730282,14.440350503692908,228.7315047064686
Design_01454,79.00705601098055,12.950607556520694,218.06558039092474
Design_01455,81.54687573639586,12.580794402831712,222.52098104770292
Design_01456,105.09914413442341,12.865086285980672,230.90076950190743
Design_01457,72.36641090603685,16.417569056904988,225.46520581948454
Design_01458,97.24395155856203,11.393177475438002,235.6824916328666
Design_01459,90.38038504839486,13.214434660585539,235.82368528893016
Design_01460,67.50579713260588,13.54630220980621,226.38375950694368
Design_01461,71.77154133105665,12.095314997243499,243.05869629895565
Design_01462,70.25495627855416,15.012542111706242,221.83990537696968
Design_01463,70.36289545088316,13.214285123093042,237.46725258897058
Design_01464,89.43931026588336,13.023138528435075,223.9789445664486
Design_01465,74.81038752139263,13.468166875439842,207.6407211460001
Design_01466,83.73137011616214,14.639191296143386,238.34381657573948
Design_01467,89.27864168818142,13.359891537717388,233.84311842924166
Design_01468,67.86976305095888,15.810135091763668,234.13360938102755
Design_01469,80.23950539625164,13.56801154210371,228.27214556494877
Design_01470,88.12993320061163,13.954860943162714,247.2459188283916
Design_01471,75.34584438663569,13.117224778441107,242.90331378365718
Design_01472,89.23945712713964,13.73053043347629,240.8991314579406
Design_01473,76.32842822801464,13.543441037702024,236.6485896637156
Design_01474,102.22118101332794,15.097720029593749,234.0546614008921
Design_01475,68.98987254547221,14.565016252619646,227.51265335679128
Design_01476,102.99670207930488,12.691789184933155,227.62377607926783
Design_01477,84.31523841836702,13.11640251054733,229.26588654496393
Design_01478,110.70294068378688,11.831225218017162,245.47034082331487
Design_01479,105.66045358038585,14.009271924891582,238.75617104065242
Design_01480,72.44330841383437,13.068746917267077,245.42364228894124
Design_01481,85.24464372599408,13.02157563447545,227.0865496379188
Design_01482,89.73299507125358,13.998554022989751,225.00076252082337
Design_01483,76.57442333602508,14.440403010299535,231.4636342008026
Design_01484,80.38620344798123,14.155511773697146,237.85245697348662
Design_01485,74.84758092235194,12.565546740283303,240.42123894157976
Design_01486,73.46848069912514,13.591472030630062,236.98099257845107
Design_01487,80.93196888791431,15.091846817139244,252.70552291148974
Design_01488,69.35233027431154,14.38629940331383,240.99267253745248
Design_01489,72.64887433569628,13.211671083109376,220.59279304989658
Design_01490,114.44628389493494,13.744073654494455,234.8044418431903
Design_01491,84.61657855294042,13.228326433866242,221.64814940690707
Design_01492,77.64383741850914,13.239947137451882,233.63248748793362
Design_01493,96.05837621889903,12.008492865746206,229.1054226342433
Design_01494,78.95162145222453,14.7638098073867,225.14538192422617
Design_01495,76.42617836110082,13.678315122477999,229.88042788483
Design_01496,80.99800976188382,13.106435516487842,242.2006582980544
Design_01497,76.80355892655825,15.45064482361839,247.2670331042004
Design_01498,74.66524176030794,16.429506271093754,229.27782804831185
Design_01499,74.9198186646783,14.990903197824647,230.25885871663053
Design_01500,87.38858959371838,12.406153590055162,224.03374353439202
Design_01501,72.46347320047119,16.410493383609584,239.55045548149428
Design_01502,75.00039108241761,13.722240998335424,234.67267380981994
Design_01503,84.68074754760971,14.37720532462447,246.49970736644556
Design_01504,82.45912348743639,14.023091967871641,246.56232294417174
Design_01505,77.98421770484379,14.419455722021272,224.03973633244553
Design_01506,123.56627299704247,13.096283545917231,251.8340236821169
Design_01507,88.72027715444935,16.443705120915155,234.40706004192043
Design_01508,65.39915655991294,13.493361607272133,224.69297620218916
Design_01509,91.11138123045728,13.394934401174119,229.09896192068138
Design_01510,66.65460592193108,13.642047250257061,215.19756951082218
Design_01511,70.35877773868832,14.3105534106354,227.54289236614352
Design_01512,64.77949981390996,14.11058883801291,229.1901330453099
Design_01513,76.83901803893984,14.433081342937559,252.52973390789774
Design_01514,83.59950176293852,11.94197728489465,241.2801427455592
Design_01515,109.65403358742871,12.578171185445468,249.568237523748
Design_01516,100.77693678905307,12.511013400129555,228.13544259292544
Design_01517,80.1742516826234,14.580455650966194,226.66856303088625
Design_01518,91.46107285315358,13.768746303952046,232.60604085278246
Design_01519,72.43866263391948,14.282088644117065,241.19329659232227
Design_01520,77.22645719627032,13.686819083631166,228.3447880311477
Design_01521,81.96818163373578,14.116296978651128,246.02320610141325
Design_01522,79.55975093579302,14.17240311902451,229.53023440754197
Design_01523,96.91412657200756,14.415426750483316,236.523044716475
Design_01524,85.30000537708746,12.462375795484467,222.5171336032362
Design_01525,73.02294324163172,11.748704003535194,238.9608339732739
Design_01526,78.86110863965472,13.759250958649396,238.85685002008938
Design_01527,76.174525783167,12.299936178396061,233.7171670549264
Design_01528,90.63734646557042,14.14893764770584,242.6290620750614
Design_01529,85.96887755716959,13.10147255084932,241.32357979307452
Design_01530,100.35367016476208,14.531243895269865,239.34518578486026
Design_01531,55.77664476544658,13.400557754071386,221.20057276594193
Design_01532,86.71657819494168,14.146878977349013,224.89103302533636
Design_01533,70.62539072087559,14.775833758141617,218.19071258107314
Design_01534,66.8619232597983,13.65610029879509,207.54064548494253
Design_01535,116.5315857235656,14.405255829624299,234.9668606324037
Design_01536,82.62078632082579,12.809289884809505,237.74628521732
Design_01537,79.72345054735892,13.938885781873156,243.00559934620557
Design_01538,65.24728358605792,12.237720420148907,229.10011206844223
Design_01539,85.6574666422837,11.27827181595006,226.73000560099422
Design_01540,95.07112188468622,13.715266282895294,248.6493746627327
Design_01541,66.3076256215669,13.68550664495152,211.15710363736548
Design_01542,81.0677502170137,12.24650360820682,228.80590389081175
Design_01543,79.36120463600311,14.552801030737683,236.12319333412228
Design_01544,68.10410904839924,13.013449385175733,218.08804713102975
Design_01545,79.19210868836969,15.68463209682666,230.3443101139142
Design_01546,88.03665192263612,15.258720766890772,229.1200238404483
Design_01547,91.71477785238724,13.420464772503799,235.0110372426954
Design_01548,89.13586910985214,13.927784872100581,222.24172455576456
Design_01549,82.2621966078339,12.753911186180368,229.06941370412721
Design_01550,82.67413634955732,13.8567893231701,239.33579210774957
Design_01551,88.96603076884696,11.90009773219286,231.94465908080568
Design_01552,85.55181936135497,14.694964232290669,210.99057559529305
Design_01553,71.57647881282803,14.448468476699631,231.57796754522366
Design_01554,85.91072638701685,15.785164924293909,228.4883552587702
Design_01555,72.04652777812665,15.83913674247094,234.6047478306457
Design_01556,77.80653831028191,11.606011179453052,241.30202127590366
Design_01557,75.67827128632388,14.072531405264252,239.24830817044847
Design_01558,111.92703134208158,13.1071706166021,240.08096705162572
Design_01559,76.93232710649029,17.059433246981087,228.13529009214926
Design_01560,65.90180267474344,13.527439852960274,232.42621598101664
Design_01561,86.00604529101606,13.823396829332044,231.44600729636215
Design_01562,80.40700803856191,11.582552812036402,232.5397714675066
Design_01563,87.87153579447133,12.686702058297692,225.4353870924463
Design_01564,85.73203471884749,13.152155397071576,232.00056743331203
Design_01565,77.98769196033673,15.383474526886053,236.76604416613824
Design_01566,78.98040626294022,13.957746290800115,224.80024760440386
Design_01567,104.11576530727223,14.615867422434027,231.32097155731637
Design_01568,92.110450923535,11.610675304719733,246.37109605754583
Design_01569,91.22401579903061,12.260812750930613,221.31149513270844
Design_01570,81.82877346190264,13.489277015575505,244.66025770512115
Design_01571,104.03723375574374,12.069951622436538,233.48641949865254
Design_01572,73.1701222661152,15.392279848808707,232.86229625854548
Design_01573,73.8869749539502,14.742216757359198,240.3312087325302
Design_01574,67.59873068905515,13.559146909620706,229.96099947176577
Design_01575,86.40446181187897,11.979139222986541,229.96491430220232
Design_01576,93.85784712663818,12.5157043742341,227.0333308687139
Design_01577,91.79923294499808,14.921432473288888,236.26498218063927
Design_01578,102.93953617121507,12.926509512122736,229.54711150846407
Design_01579,114.31893372221444,11.00218646282243,235.06366218796921
Design_01580,83.29630014314587,13.45613972046364,213.28404329516087
Design_01581,83.42548564767894,14.28213296090914,228.2262783422589
Design_01582,75.47075621712942,13.000245163771925,224.78396502079516
Design_01583,75.35652832783478,12.065189144462519,233.08410434535918
Design_01584,71.48463639714434,14.420705099974159,232.23055461712738
Design_01585,78.67350826769068,12.872214720772169,237.65750823176828
Design_01586,65.0246775584974,13.086722320120533,240.06896965292322
Design_01587,89.59849680508876,12.75154133036257,219.87148226884005
Design_01588,85.199550618665,12.05763728789926,224.0540835287727
Design_01589,107.62585095988277,12.285741264412966,227.37813857850153
Design_01590,73.50697479313594,14.848293688184112,230.3605157119709
Design_01591,87.60932047635832,13.111944601190036,234.37499456554724
Design_01592,96.98681177638066,11.781643946492013,219.8064959024179
Design_01593,101.95728871722504,12.635387513820625,233.09136249647483
Design_01594,78.10456197338485,13.521337725848872,238.02412683008131
Design_01595,96.66247781206222,12.466958451258748,252.8898259371409
Design_01596,121.87049227022597,11.26510840884606,253.78017649701152
Design_01597,70.95384617135804,12.961077086274308,242.61490200583086
Design_01598,73.4037956693348,12.706251488385739,232.5409727243667
Design_01599,163.20417831062602,10.34986206944518,250.40652972734844
Design_01600,73.7300795136388,13.227274804523343,239.94823777872227
Design_01601,85.90048237548639,11.516873136795418,239.72138210792863
Design_01602,74.76516091078422,13.642280939101477,232.1529907760228
Design_01603,78.46159419109593,13.909605224599156,232.19255037537383
Design_01604,84.30992281112798,12.732136963965075,233.8875255961917
Design_01605,108.65599589831015,12.496988579401492,255.56701934087184
Design_01606,91.28622953933656,13.293469827273935,228.32831460514345
Design_01607,63.92762123466094,14.245798807256268,222.33714857147316
Design_01608,77.81087165624758,13.816937769377112,214.5981577475268
Design_01609,80.1627761115273,14.251930246985705,229.63317836630395
Design_01610,106.50963909923583,13.224723844395339,240.754674712709
Design_01611,72.75682934343416,12.767628677147044,219.81407205708123
Design_01612,84.2258916157467,13.295089855751627,236.44816996757254
Design_01613,77.40414278874925,13.850710915586212,231.2624930742584
Design_01614,75.9033255875652,13.714965593139404,234.13311007590556
